event_name,session,timestamp,platform,game_name,provider,from_origin,on_origin,on_origin_name,jackpot,on_route,from_route,demo,page_location,page_referrer,fortuna_screen_name,status,added_from,sport_name,betslip_number,betslip_type,fixture_id,selection_id,PlayerID,stake_eur,odds,is_synthetic
betslip_placed,1700003177,2023-09-01T23:01:20.000Z,SB Android,,,,,Liga prvaka,,,,,,,,ACCEPTED,match_detail_odds,Nogomet,500004.0,AKO,,,SYN_U01_4b05437db520b41729d30dfc6d8122545db7e0f1e2519c5d0e0a26f1,10.72,,True
fortuna_screen_view,1700003177,2023-09-01T23:01:43.000Z,SB Android,,,,,,,,,,,,ticketDetail,,,,,,,,SYN_U01_4b05437db520b41729d30dfc6d8122545db7e0f1e2519c5d0e0a26f1,,,True
fortuna_screen_view,1700003177,2023-09-01T23:02:18.000Z,SB Android,,,,,,,,,,,,ticketHistory,,,,,,,,SYN_U01_4b05437db520b41729d30dfc6d8122545db7e0f1e2519c5d0e0a26f1,,,True
page_view,1701212352,2023-09-02 00:04:00.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/igre,https://www.psk.hr/,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
page_view,1701212352,2023-09-02 00:04:41.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/,https://casino.psk.hr/igre,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
page_view,1701212352,2023-09-02 00:05:46.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/jackpot,https://casino.psk.hr/,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
casino_game_launch,1701212352,2023-09-02 00:07:21.000000 UTC,GM,Sizzling Hot Deluxe,Greentube,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,3.61,,True
casino_game_launch,1701212352,2023-09-02 00:07:42.000000 UTC,GM,Royal Seven XXL RHFP,Greentube,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,1.24,,True
casino_game_launch,1701212352,2023-09-02 00:09:33.000000 UTC,GM,Sizzling Hot Deluxe,Greentube,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,3.96,,True
casino_game_launch,1701212352,2023-09-02 00:09:56.000000 UTC,GM,20 Super Hot,Greentube,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,1.09,,True
page_view,1701760139,2023-09-02 22:26:54.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/jackpot,https://www.psk.hr/,,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,,True
page_view,1701760139,2023-09-02 22:27:32.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/,https://casino.psk.hr/jackpot,,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,,True
page_view,1701760139,2023-09-02 22:28:51.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/najnovije,https://casino.psk.hr/,,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,,True
page_view,1701760139,2023-09-02 22:30:44.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/igre,https://casino.psk.hr/najnovije,,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,,True
page_view,1701760139,2023-09-02 22:31:29.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/jackpot,https://casino.psk.hr/igre,,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,,True
casino_game_launch,1701760139,2023-09-02 22:31:34.000000 UTC,GM,Royal Seven XXL,Greentube,lobby,casino,,True,,,False,,,,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,22.91,,True
casino_game_launch,1701760139,2023-09-02 22:32:20.000000 UTC,GM,Royal Seven XXL RHFP,Greentube,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,19.37,,True
casino_game_launch,1701760139,2023-09-02 22:33:38.000000 UTC,GM,Sizzling Hot Deluxe,Greentube,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,28.58,,True
casino_game_launch,1701760139,2023-09-02 22:34:19.000000 UTC,GM,Royal Seven XXL RHFP,Greentube,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,22.2,,True
page_view,1701211284,2023-09-02 23:47:40.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/jackpot,https://www.psk.hr/,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
page_view,1701211284,2023-09-02 23:49:34.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/,https://casino.psk.hr/jackpot,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
page_view,1701211284,2023-09-02 23:50:48.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/igre,https://casino.psk.hr/,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
casino_game_launch,1701211284,2023-09-02 23:50:57.000000 UTC,GM,40 Bulky Fruits Golden Coins Link,Amusnet,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,2.35,,True
casino_game_launch,1701211284,2023-09-02 23:51:37.000000 UTC,GM,100 Power Hot Dice Edition Golden Coins Link,Amusnet,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,1.43,,True
casino_game_launch,1701211284,2023-09-02 23:51:52.000000 UTC,GM,100 Hot Wild,Amusnet,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,3.86,,True
fortuna_screen_view,1700000528,2023-09-02T19:40:18.000Z,SB Android,,,,,,,,,,,,homepage,,,,,,,,SYN_U01_4b05437db520b41729d30dfc6d8122545db7e0f1e2519c5d0e0a26f1,,,True
fortuna_screen_view,1700000528,2023-09-02T19:41:14.000Z,SB Android,,,,,,,,,,,,prematchSports,,,,,,,,SYN_U01_4b05437db520b41729d30dfc6d8122545db7e0f1e2519c5d0e0a26f1,,,True
fortuna_screen_view,1700000528,2023-09-02T19:41:43.000Z,SB Android,,,,,,,,,,,,prematchMatchesOverview,,,,,,,,SYN_U01_4b05437db520b41729d30dfc6d8122545db7e0f1e2519c5d0e0a26f1,,,True
fortuna_screen_view,1700000528,2023-09-02T19:42:39.000Z,SB Android,,,,,,,,,,,,prematchSports,,,,,,,,SYN_U01_4b05437db520b41729d30dfc6d8122545db7e0f1e2519c5d0e0a26f1,,,True
fortuna_screen_view,1700000528,2023-09-02T19:43:36.000Z,SB Android,,,,,,,,,,,,prematchDetail,,,,,,,,SYN_U01_4b05437db520b41729d30dfc6d8122545db7e0f1e2519c5d0e0a26f1,,,True
betslip_add_bet,1700000528,2023-09-02T19:44:44.000Z,SB Android,,,,,HNL,,,,,,,,,match_detail_odds,Nogomet,500001.0,AKO,3085839.0,74621789.0,SYN_U01_4b05437db520b41729d30dfc6d8122545db7e0f1e2519c5d0e0a26f1,,2.71,True
betslip_add_bet,1700000528,2023-09-02T19:45:03.000Z,SB Android,,,,,HNL,,,,,,,,,match_detail_odds,Nogomet,500001.0,AKO,3085851.0,70879340.0,SYN_U01_4b05437db520b41729d30dfc6d8122545db7e0f1e2519c5d0e0a26f1,,4.11,True
betslip_add_bet,1700000528,2023-09-02T19:45:53.000Z,SB Android,,,,,HNL,,,,,,,,,match_detail_odds,Nogomet,500001.0,AKO,3085847.0,76121296.0,SYN_U01_4b05437db520b41729d30dfc6d8122545db7e0f1e2519c5d0e0a26f1,,2.09,True
fortuna_screen_view,1700000528,2023-09-02T19:46:27.000Z,SB Android,,,,,,,,,,,,betslip,,,,,,,,SYN_U01_4b05437db520b41729d30dfc6d8122545db7e0f1e2519c5d0e0a26f1,,,True
fortuna_screen_view,1700000528,2023-09-02T19:47:16.000Z,SB Android,,,,,,,,,,,,prematchDetail,,,,,,,,SYN_U01_4b05437db520b41729d30dfc6d8122545db7e0f1e2519c5d0e0a26f1,,,True
fortuna_screen_view,1700003454,2023-09-02T22:13:10.000Z,SB Android,,,,,,,,,,,,homepage,,,,,,,,SYN_U01_4b05437db520b41729d30dfc6d8122545db7e0f1e2519c5d0e0a26f1,,,True
fortuna_screen_view,1700003454,2023-09-02T22:13:36.000Z,SB Android,,,,,,,,,,,,homepage,,,,,,,,SYN_U01_4b05437db520b41729d30dfc6d8122545db7e0f1e2519c5d0e0a26f1,,,True
fortuna_screen_view,1700003454,2023-09-02T22:14:38.000Z,SB Android,,,,,,,,,,,,prematchSports,,,,,,,,SYN_U01_4b05437db520b41729d30dfc6d8122545db7e0f1e2519c5d0e0a26f1,,,True
fortuna_screen_view,1700003454,2023-09-02T22:14:56.000Z,SB Android,,,,,,,,,,,,liveDetail,,,,,,,,SYN_U01_4b05437db520b41729d30dfc6d8122545db7e0f1e2519c5d0e0a26f1,,,True
page_view,1701209639,2023-09-03 00:21:15.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/igre,https://www.psk.hr/,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
page_view,1701209639,2023-09-03 00:21:37.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/jackpot,https://casino.psk.hr/igre,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
page_view,1701209639,2023-09-03 00:22:55.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/igre,https://casino.psk.hr/jackpot,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
page_view,1701209639,2023-09-03 00:23:59.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/,https://casino.psk.hr/igre,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
page_view,1701209639,2023-09-03 00:24:54.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/,https://casino.psk.hr/,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
casino_game_launch,1701209639,2023-09-03 00:25:42.000000 UTC,GM,40 Bulky Fruits Golden Coins Link,Amusnet,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,3.07,,True
page_view,1701211998,2023-09-03 23:27:14.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/jackpot,https://www.psk.hr/,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
page_view,1701211998,2023-09-03 23:27:56.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/promocije,https://casino.psk.hr/jackpot,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
page_view,1701211998,2023-09-03 23:29:31.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/,https://casino.psk.hr/promocije,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
page_view,1701211998,2023-09-03 23:29:46.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/promocije,https://casino.psk.hr/,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
page_view,1701211998,2023-09-03 23:31:03.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/najnovije,https://casino.psk.hr/promocije,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
casino_game_launch,1701211998,2023-09-03 23:32:45.000000 UTC,GM,Sizzling Hot Deluxe,Greentube,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,3.56,,True
casino_game_launch,1701211998,2023-09-03 23:33:44.000000 UTC,GM,Sizzling Hot Deluxe,Greentube,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,1.37,,True
casino_game_launch,1701211998,2023-09-03 23:35:19.000000 UTC,GM,Sizzling Hot Deluxe,Greentube,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,1.65,,True
casino_game_launch,1701211998,2023-09-03 23:36:28.000000 UTC,GM,Sizzling Hot Deluxe,Greentube,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,3.7,,True
fortuna_screen_view,1700743178,2023-09-03T00:10:15.000Z,SB Android,,,,,,,,,,,,homepage,,,,,,,,SYN_U03_ce30d610bf6a579f75ed9905dbbf4905f03244dd1df0de981bbe931f,,,True
fortuna_screen_view,1700743178,2023-09-03T00:11:13.000Z,SB Android,,,,,,,,,,,,prematchMatchesOverview,,,,,,,,SYN_U03_ce30d610bf6a579f75ed9905dbbf4905f03244dd1df0de981bbe931f,,,True
fortuna_screen_view,1700743178,2023-09-03T00:11:30.000Z,SB Android,,,,,,,,,,,,homepage,,,,,,,,SYN_U03_ce30d610bf6a579f75ed9905dbbf4905f03244dd1df0de981bbe931f,,,True
fortuna_screen_view,1700743178,2023-09-03T00:11:41.000Z,SB Android,,,,,,,,,,,,prematchDetail,,,,,,,,SYN_U03_ce30d610bf6a579f75ed9905dbbf4905f03244dd1df0de981bbe931f,,,True
betslip_add_bet,1700743178,2023-09-03T00:11:51.000Z,SB Android,,,,,Euroliga,,,,,,,,,match_detail_odds,Košarka,500862.0,LEG_COMBI,3214720.0,72587254.0,SYN_U03_ce30d610bf6a579f75ed9905dbbf4905f03244dd1df0de981bbe931f,,2.34,True
betslip_add_bet,1700743178,2023-09-03T00:12:40.000Z,SB Android,,,,,Euroliga,,,,,,,,,match_detail_odds,Košarka,500862.0,LEG_COMBI,3214706.0,75456454.0,SYN_U03_ce30d610bf6a579f75ed9905dbbf4905f03244dd1df0de981bbe931f,,3.1,True
fortuna_screen_view,1700743178,2023-09-03T00:12:59.000Z,SB Android,,,,,,,,,,,,betslip,,,,,,,,SYN_U03_ce30d610bf6a579f75ed9905dbbf4905f03244dd1df0de981bbe931f,,,True
fortuna_screen_view,1700743178,2023-09-03T00:13:37.000Z,SB Android,,,,,,,,,,,,prematchDetail,,,,,,,,SYN_U03_ce30d610bf6a579f75ed9905dbbf4905f03244dd1df0de981bbe931f,,,True
fortuna_screen_view,1700743178,2023-09-03T00:14:15.000Z,SB Android,,,,,,,,,,,,homepage,,,,,,,,SYN_U03_ce30d610bf6a579f75ed9905dbbf4905f03244dd1df0de981bbe931f,,,True
fortuna_screen_view,1700415409,2023-09-03T12:50:49.000Z,SB iOS,,,,,,,,,,,,homepage,,,,,,,,SYN_U02_44e798a70fa50d4e9cbb2d2084ae1e8f2acdee67de388db4f21f4b8c,,,True
fortuna_screen_view,1700415409,2023-09-03T12:51:02.000Z,SB iOS,,,,,,,,,,,,prematchLeagues,,,,,,,,SYN_U02_44e798a70fa50d4e9cbb2d2084ae1e8f2acdee67de388db4f21f4b8c,,,True
fortuna_screen_view,1700415409,2023-09-03T12:52:07.000Z,SB iOS,,,,,,,,,,,,prematchMatchesOverview,,,,,,,,SYN_U02_44e798a70fa50d4e9cbb2d2084ae1e8f2acdee67de388db4f21f4b8c,,,True
fortuna_screen_view,1700415409,2023-09-03T12:53:05.000Z,SB iOS,,,,,,,,,,,,liveDetail,,,,,,,,SYN_U02_44e798a70fa50d4e9cbb2d2084ae1e8f2acdee67de388db4f21f4b8c,,,True
